train,val
20210314_1499.jpg,
20210314_1534.jpg,
20210326_1536.jpg,
20210326_1546.jpg,
20210314_1550.jpg,
20210314_1552.jpg,
20210314_1566.jpg,
20210326_1588.jpg,
20210314_1633.jpg,
20210326_1642.jpg,
20210326_1648.jpg,
20210326_1662.jpg,
20210314_1665.jpg,
20210314_1686.jpg,
20210314_1688.jpg,
20210314_1707.jpg,
20210326_1724.jpg,
20210326_1766.jpg,
20200325_12.jpg,
20200325_26.jpg,
20200325_28.jpg,
20200325_39.jpg,
20200325_76.jpg,
20200325_127.jpg,
20200325_135.jpg,
20200325_248.jpg,
20200325_259.jpg,
20200325_323.jpg,
20200325_352.jpg,
20200325_380.jpg,
20200325_386.jpg,
20200325_404.jpg,
20200325_463.jpg,
20200325_475.jpg,
20200325_535.jpg,
20200325_542.jpg,
20200325_586.jpg,
20200325_588.jpg,
20200325_597.jpg,
20200325_637.jpg,
20200325_657.jpg,
20200325_681.jpg,
20200325_699.jpg,
20200325_713.jpg,
20200325_756.jpg,
20200325_790.jpg,
20200325_895.jpg,
20200325_904.jpg,
20200325_908.jpg,
20200325_944.jpg,
20200325_975.jpg,
20200325_1007.jpg,
20200325_1034.jpg,
20200325_1036.jpg,
20200325_1064.jpg,
20200325_1134.jpg,
20200325_1186.jpg,
20200325_1259.jpg,
20200325_1340.jpg,
20200325_1377.jpg,
20200325_1390.jpg,
20200325_1410.jpg,
20200325_1492.jpg,
20200325_1525.jpg,
20200325_1671.jpg,
20200325_1731.jpg,
